dtype	Disease	DiseaseID	starScore	UniprotID
JensenLab Text Mining	Cholestasis	DOID:13580	2.9	Q96RI1
JensenLab Text Mining	Liver disease	DOID:409	2	Q96RI1
JensenLab Text Mining	Fatty liver disease	DOID:9452	2	Q96RI1
JensenLab Text Mining	Fragile X syndrome	DOID:14261	1.7	Q96RI1
JensenLab Text Mining	Leber congenital amaurosis	DOID:14791	1.7	Q96RI1
JensenLab Text Mining	Obesity	DOID:9970	1.7	Q96RI1
JensenLab Text Mining	Metabolic syndrome X	DOID:14221	1.6	Q96RI1
JensenLab Text Mining	Sclerosing cholangitis	DOID:14268	1.5	Q96RI1
JensenLab Text Mining	Squamous cell carcinoma	DOID:1749	2.4	Q96RI8
JensenLab Text Mining	Cervical cancer	DOID:4362	2.2	Q96RI8
JensenLab Text Mining	Schizophrenia	DOID:5419	1.6	Q96RI8
JensenLab Text Mining	Schizophrenia	DOID:5419	1.6	Q96RJ0
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.7	Q96RU7
JensenLab Text Mining	Coronary artery disease	DOID:3393	1.6	Q96RU8
JensenLab Text Mining	Shipyard eye	DOID:13014	2.1	Q96S44
JensenLab Text Mining	Alcohol dependence	DOID:0050741	1.8	Q96S53
JensenLab Text Mining	Alexithymia	DOID:0060131	1.7	Q96T54
JensenLab Experiment DistiLD	Type 2 diabetes mellitus	DOID:9352	2	Q96T55
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	Q99250
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99250
JensenLab Text Mining	Thalassemia	DOID:10241	3.2	Q99250
JensenLab Text Mining	Scrapie	DOID:5434	2.7	Q99250
JensenLab Text Mining	Anemia	DOID:2355	2.4	Q99250
JensenLab Text Mining	Sickle cell anemia	DOID:10923	2.2	Q99250
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.8	Q99250
JensenLab Text Mining	Neuroblastoma	DOID:769	1.6	Q99250
JensenLab Text Mining	Autistic disorder	DOID:12849	1.5	Q99250
JensenLab Text Mining	Multiple sclerosis	DOID:2377	2	Q99500
JensenLab Text Mining	Cancer	DOID:162	2.1	Q99527
JensenLab Text Mining	Vascular disease	DOID:178	1.6	Q99527
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99570
JensenLab Text Mining	Centronuclear myopathy	DOID:14717	1.7	Q99570
JensenLab Text Mining	Danon disease	DOID:0050437	1.6	Q99570
JensenLab Text Mining	Tuberculosis	DOID:399	2	Q99572
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.8	Q99572
JensenLab Text Mining	Major depressive disorder	DOID:1470	1.7	Q99572
JensenLab Text Mining	Vascular disease	DOID:178	1.7	Q99572
JensenLab Text Mining	Cancer	DOID:162	1.7	Q99572
JensenLab Text Mining	Neurodegenerative disease	DOID:1289	1.6	Q99572
JensenLab Text Mining	Epilepsy	DOID:1826	1.6	Q99572
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99677
JensenLab Experiment DistiLD	Cognitive disorder	DOID:1561	1	Q99678
JensenLab Text Mining	Osteoarthritis	DOID:8398	1.6	Q99680
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99683
JensenLab Text Mining	Cancer	DOID:162	2	Q99683
JensenLab Text Mining	Vascular disease	DOID:178	1.9	Q99683
JensenLab Text Mining	Neurodegenerative disease	DOID:1289	1.7	Q99683
JensenLab Text Mining	Obesity	DOID:9970	2.6	Q99705
JensenLab Text Mining	Vitiligo	DOID:12306	1.7	Q99705
JensenLab Text Mining	Down syndrome	DOID:14250	2.1	Q99712
JensenLab Text Mining	Schnyder corneal dystrophy	DOID:0060456	1.8	Q99712
JensenLab Experiment DistiLD	Lung cancer	DOID:1324	1	Q99788
JensenLab Experiment DistiLD	Bipolar disorder	DOID:3312	1	Q99788
JensenLab Text Mining	Enterocele	DOID:1283	1.9	Q99788
JensenLab Text Mining	Obesity	DOID:9970	1.7	Q99788
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99835
JensenLab Text Mining	Basal cell carcinoma	DOID:2513	2.1	Q99835
JensenLab Text Mining	Nevoid basal cell carcinoma syndrome	DOID:2512	1.6	Q99835
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q99928
JensenLab Experiment DistiLD	Type 2 diabetes mellitus	DOID:9352	1	Q99928
JensenLab Text Mining	Angelman syndrome	DOID:1932	2.3	Q99928
JensenLab Text Mining	Autistic disorder	DOID:12849	2.2	Q99928
JensenLab Text Mining	Prader-Willi syndrome	DOID:11983	2	Q99928
JensenLab Text Mining	Alcohol dependence	DOID:0050741	1.8	Q99928
JensenLab Knowledge GHR	Pontocerebellar hypoplasia	DOID:0060264	5	Q99986
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q99986
JensenLab Text Mining	Vaccinia	DOID:3298	2.4	Q99986
JensenLab Text Mining	Microcephaly	DOID:10907	2.3	Q99986
JensenLab Text Mining	Muscular atrophy	DOID:767	1.8	Q99986
JensenLab Text Mining	Congenital disorder of glycosylation	DOID:5212	1.7	Q99986
JensenLab Text Mining	Motor neuron disease	DOID:231	1.5	Q99986
JensenLab Experiment DistiLD	Motor neuron disease	DOID:231	2	Q9BQ31
JensenLab Experiment DistiLD	Chronic obstructive pulmonary disease	DOID:3083	1	Q9BQ31
JensenLab Experiment DistiLD	Bipolar disorder	DOID:3312	1	Q9BQ31
JensenLab Text Mining	Thalassemia	DOID:10241	1.6	Q9BQI3
JensenLab Experiment DistiLD	Gout	DOID:13189	2	Q9BRR6
JensenLab Text Mining	Liver disease	DOID:409	1.7	Q9BTU6
JensenLab Text Mining	Eye disease	DOID:5614	1.6	Q9BTU6
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	1.5	Q9BTU6
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	1.5	Q9BTU6
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.5	Q9BTU6
JensenLab Text Mining	Cancer	DOID:162	1.6	Q9BUB5
JensenLab Text Mining	Diamond-Blackfan anemia	DOID:1339	1.9	Q9BVS4
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9BX84
JensenLab Text Mining	EAST syndrome	DOID:0060484	2	Q9BX84
JensenLab Text Mining	Hypoparathyroidism	DOID:11199	1.7	Q9BX84
JensenLab Text Mining	Enamel caries	DOID:217	1.6	Q9BX84
JensenLab Experiment DistiLD	Primary immunodeficiency disease	DOID:612	1	Q9BXA5
JensenLab Experiment DistiLD	Stomach disease	DOID:76	2	Q9BXA5
JensenLab Text Mining	Retinopathy of prematurity	DOID:13025	1.6	Q9BXA5
JensenLab Text Mining	Oligospermia	DOID:14228	2.5	Q9BXA6
JensenLab Text Mining	Supraglottis cancer	DOID:13476	2	Q9BXA6
JensenLab Text Mining	Azoospermia	DOID:14227	2	Q9BXA6
JensenLab Text Mining	Systemic scleroderma	DOID:418	2.7	Q9BXA7
JensenLab Text Mining	Velocardiofacial syndrome	DOID:12583	1.9	Q9BXA7
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9BXB1
JensenLab Text Mining	WAGR syndrome	DOID:14515	1.5	Q9BXB1
JensenLab Experiment DistiLD	Thyrotoxicosis	DOID:7997	2	Q9BXC1
JensenLab Text Mining	Autoimmune polyendocrine syndrome type 2	DOID:0050168	2.4	Q9BXC1
JensenLab Text Mining	Graves' disease	DOID:12361	1.9	Q9BXC1
JensenLab Text Mining	Addison's disease	DOID:13774	1.9	Q9BXC1
JensenLab Text Mining	Autoimmune polyendocrine syndrome type 1	DOID:0050167	1.6	Q9BXC1
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q9BXM7
JensenLab Knowledge GHR	Parkinson's disease	DOID:14330	5	Q9BXM7
JensenLab Text Mining	Movement disease	DOID:480	2.3	Q9BXM7
JensenLab Text Mining	Nephrolithiasis	DOID:585	2.5	Q9BXS9
JensenLab Text Mining	Diastrophic dysplasia	DOID:14687	2.2	Q9BXS9
JensenLab Text Mining	Cystic fibrosis	DOID:1485	2.2	Q9BXS9
JensenLab Text Mining	Acute urate nephropathy	DOID:580	1.8	Q9BXS9
JensenLab Text Mining	Diarrhea	DOID:13250	1.5	Q9BXS9
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9BXU1
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9BYP7
JensenLab Text Mining	Pseudohypoaldosteronism	DOID:4479	2.4	Q9BYP7
JensenLab Text Mining	Hypertension	DOID:10763	1.9	Q9BYP7
JensenLab Experiment DistiLD	Acquired metabolic disease	DOID:0060158	2	Q9BYT3
JensenLab Experiment DistiLD	Obesity	DOID:9970	1	Q9BYT3
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q9BZ23
JensenLab Knowledge GHR	Pantothenate kinase-associated neurodegeneration	DOID:3981	5	Q9BZ23
JensenLab Text Mining	Dystonia	DOID:543	2.9	Q9BZ23
JensenLab Text Mining	Aceruloplasminemia	DOID:0050711	2.3	Q9BZ23
JensenLab Text Mining	Dementia	DOID:1307	1.9	Q9BZ23
JensenLab Text Mining	Neuroaxonal dystrophy	DOID:2367	1.9	Q9BZ23
JensenLab Text Mining	Optic atrophy	DOID:5723	1.9	Q9BZ23
JensenLab Text Mining	Neuroacanthocytosis	DOID:0050765	1.8	Q9BZ23
JensenLab Text Mining	Gilles de la Tourette syndrome	DOID:11119	2	Q9BZJ6
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	1.7	Q9BZJ6
JensenLab Experiment DistiLD	Lymphoid leukemia	DOID:10747	2	Q9BZL6
JensenLab Experiment DistiLD	Type 1 diabetes mellitus	DOID:9744	2	Q9BZL6
JensenLab Text Mining	Angiolipoma	DOID:3616	2	Q9BZL6
JensenLab Experiment DistiLD	Testicular cancer	DOID:2998	1	Q9BZX2
JensenLab Text Mining	Ehrlichiosis	DOID:10242	1.7	Q9BZX2
JensenLab Experiment DistiLD	Impotence	DOID:1875	1	Q9C098
JensenLab Experiment DistiLD	Rheumatoid arthritis	DOID:7148	2	Q9GZK4
JensenLab Experiment DistiLD	Type 1 diabetes mellitus	DOID:9744	2	Q9GZK4
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q9GZN0
JensenLab Text Mining	Growth hormone secreting pituitary adenoma	DOID:6255	2.1	Q9GZN0
JensenLab Text Mining	Choreatic disease	DOID:12859	1.8	Q9GZN0
JensenLab Text Mining	Schizophrenia	DOID:5419	1.6	Q9GZN0
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9GZQ4
JensenLab Text Mining	Pain agnosia	DOID:0060145	2.2	Q9GZQ6
JensenLab Text Mining	Opiate dependence	DOID:2559	1.5	Q9GZQ6
JensenLab Knowledge UniProtKB-KW	Glycoproteinosis	DOID:3343	4	Q9GZU1
JensenLab Text Mining	Gangliosidosis	DOID:2368	3.6	Q9GZU1
JensenLab Text Mining	Pain agnosia	DOID:0060145	1.5	Q9GZU1
JensenLab Text Mining	Nicotine dependence	DOID:0050742	1.9	Q9GZZ6
JensenLab Text Mining	Schizoaffective disorder	DOID:5418	1.6	Q9GZZ6
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H0K1
JensenLab Text Mining	Schizophrenia	DOID:5419	1.7	Q9H0Q3
JensenLab Text Mining	Cri-Du-Chat syndrome	DOID:12580	3.7	Q9H1D0
JensenLab Text Mining	Microcephaly	DOID:10907	2	Q9H1D0
JensenLab Text Mining	Hypervitaminosis D	DOID:9971	1.8	Q9H1D0
JensenLab Text Mining	Intellectual disability	DOID:1059	1.8	Q9H1D0
JensenLab Text Mining	Corneal staphyloma	DOID:12753	1.8	Q9H1D0
JensenLab Text Mining	Rickets	DOID:10609	1.7	Q9H1D0
JensenLab Text Mining	Osteoporosis	DOID:11476	1.6	Q9H1D0
JensenLab Text Mining	Schnyder corneal dystrophy	DOID:0060456	1.6	Q9H1D0
JensenLab Text Mining	Prostate cancer	DOID:10283	1.6	Q9H1D0
JensenLab Knowledge UniProtKB-KW	Cardiomyopathy	DOID:0050700	4	Q9H1R3
JensenLab Text Mining	Vaginal cancer	DOID:119	1.8	Q9H1R3
JensenLab Text Mining	Hypertrophic cardiomyopathy	DOID:11984	1.6	Q9H1R3
JensenLab Text Mining	Right bundle branch block	DOID:13209	1.6	Q9H1R3
JensenLab Experiment DistiLD	Narcolepsy	DOID:8986	2	Q9H1Y3
JensenLab Text Mining	Neuromyelitis optica	DOID:8869	1.5	Q9H1Y3
JensenLab Text Mining	Hereditary hemorrhagic telangiectasia	DOID:1270	2.5	Q9H205
JensenLab Text Mining	Telangiectasis	DOID:1272	2.3	Q9H205
JensenLab Text Mining	Multiple sclerosis	DOID:2377	2.1	Q9H228
JensenLab Text Mining	Lymphopenia	DOID:614	1.5	Q9H228
JensenLab Text Mining	Coronary artery disease	DOID:3393	3.5	Q9H244
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	2.6	Q9H244
JensenLab Text Mining	Atrial fibrillation	DOID:0060224	1.9	Q9H244
JensenLab Text Mining	Transient cerebral ischemia	DOID:224	1.8	Q9H244
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.8	Q9H244
JensenLab Text Mining	Peripheral artery disease	DOID:0050830	1.7	Q9H244
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H252
JensenLab Experiment DistiLD	Hemolytic anemia	DOID:583	2	Q9H255
JensenLab Text Mining	Prostate cancer	DOID:10283	2.1	Q9H255
JensenLab Text Mining	Nephrolithiasis	DOID:585	2.6	Q9H2B4
JensenLab Text Mining	Diastrophic dysplasia	DOID:14687	2.1	Q9H2B4
JensenLab Text Mining	Calcinosis	DOID:182	2	Q9H2B4
JensenLab Text Mining	Thalassemia	DOID:10241	1.9	Q9H2C5
JensenLab Experiment DistiLD	Malaria	DOID:12365	2	Q9H2C8
JensenLab Experiment DistiLD	Peripheral vascular disease	DOID:341	2	Q9H2C8
JensenLab Experiment DistiLD	Hemolytic anemia	DOID:583	2	Q9H2C8
JensenLab Text Mining	Thalassemia	DOID:10241	1.8	Q9H2C8
JensenLab Experiment DistiLD	Uterine fibroid	DOID:13223	2	Q9H2G2
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H2G2
JensenLab Text Mining	Lupus erythematosus	DOID:8857	2.2	Q9H2G2
JensenLab Text Mining	Nephritis	DOID:10952	2.1	Q9H2G2
JensenLab Text Mining	Amyotrophic lateral sclerosis type 9	DOID:0060200	1.8	Q9H2G2
JensenLab Text Mining	Epilepsy	DOID:1826	1.8	Q9H2K8
JensenLab Text Mining	Koolen de Vries syndrome	DOID:0050880	1.8	Q9H2K8
JensenLab Text Mining	Kabuki syndrome	DOID:0060473	1.7	Q9H2K8
JensenLab Text Mining	Cyclothymic disorder	DOID:845	1.6	Q9H2K8
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H2S1
JensenLab Text Mining	Kawasaki disease	DOID:13378	1.7	Q9H2S1
JensenLab Text Mining	Hypokalemic periodic paralysis	DOID:14452	1.5	Q9H2S1
JensenLab Text Mining	Cancer	DOID:162	1.8	Q9H2X6
JensenLab Text Mining	Sickle cell anemia	DOID:10923	2	Q9H339
JensenLab Text Mining	Thalassemia	DOID:10241	1.5	Q9H339
JensenLab Text Mining	Sickle cell anemia	DOID:10923	1.9	Q9H340
JensenLab Text Mining	Beta thalassemia	DOID:12241	1.6	Q9H340
JensenLab Experiment DistiLD	Hemolytic anemia	DOID:583	2	Q9H343
JensenLab Text Mining	Fragile X syndrome	DOID:14261	1.6	Q9H3M0
JensenLab Text Mining	Asthma	DOID:2841	2.1	Q9H3N8
JensenLab Text Mining	Allergic hypersensitivity disease	DOID:1205	2	Q9H3N8
JensenLab Text Mining	Dermatitis	DOID:2723	2	Q9H3N8
JensenLab Text Mining	Allergic rhinitis	DOID:4481	1.9	Q9H3N8
JensenLab Text Mining	Beriberi	DOID:13725	2	Q9H3S4
JensenLab Text Mining	Amyotrophic lateral sclerosis type 4	DOID:0060196	1.9	Q9H3S4
JensenLab Text Mining	Wernicke-Korsakoff syndrome	DOID:10915	1.8	Q9H3S4
JensenLab Text Mining	Amyotrophic lateral sclerosis type 1	DOID:0060193	1.8	Q9H3S4
JensenLab Text Mining	Rhabdomyosarcoma	DOID:3247	2.3	Q9H3Y6
JensenLab Text Mining	Pancreatoblastoma	DOID:6823	1.7	Q9H3Y6
JensenLab Text Mining	Myoepithelial carcinoma	DOID:4838	1.7	Q9H3Y6
JensenLab Text Mining	Angiosarcoma	DOID:0001816	1.5	Q9H3Y6
JensenLab Text Mining	Gingival recession	DOID:1134	1.9	Q9H427
JensenLab Text Mining	Cocaine dependence	DOID:9975	1.7	Q9H427
JensenLab Text Mining	Interstitial cystitis	DOID:13949	2.3	Q9H461
JensenLab Experiment DistiLD	Cardiovascular system disease	DOID:1287	2	Q9H477
JensenLab Text Mining	Hemorrhagic fever with renal syndrome	DOID:11266	1.7	Q9H477
JensenLab Text Mining	Sleeping sickness	DOID:10112	1.6	Q9H477
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q9H4A3
JensenLab Knowledge UniProtKB-KW	Neuropathy	DOID:870	4	Q9H4A3
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H4A3
JensenLab Text Mining	Hypertension	DOID:10763	2.6	Q9H4A3
JensenLab Text Mining	Kidney disease	DOID:557	2.2	Q9H4A3
JensenLab Text Mining	Metabolic acidosis	DOID:0050758	2	Q9H4A3
JensenLab Text Mining	Peripheral neuropathy	DOID:0060053	1.7	Q9H4A3
JensenLab Text Mining	Cancer	DOID:162	1.6	Q9H4B4
JensenLab Text Mining	Distal arthrogryposis	DOID:0050646	2.6	Q9H5I5
JensenLab Text Mining	Breast cancer	DOID:1612	1.6	Q9H5I5
JensenLab Text Mining	Scoliosis	DOID:0060249	1.6	Q9H5I5
JensenLab Text Mining	Ptosis	DOID:0060260	1.5	Q9H5I5
JensenLab Knowledge UniProtKB-KW	Lissencephaly	DOID:0050453	4	Q9H5K3
JensenLab Knowledge UniProtKB-KW	Congenital muscular dystrophy	DOID:0050557	4	Q9H5K3
JensenLab Knowledge UniProtKB-KW	limb-girdle muscular dystrophy	DOID:11724	4	Q9H5K3
JensenLab Text Mining	Muscular dystrophy	DOID:9884	1.8	Q9H5K3
JensenLab Text Mining	Emery-Dreifuss muscular dystrophy	DOID:11726	1.7	Q9H6F2
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9H792
JensenLab Text Mining	Gnathomiasis	DOID:11379	1.5	Q9H792
JensenLab Text Mining	Adrenal carcinoma	DOID:3950	1.8	Q9H999
JensenLab Text Mining	Pantothenate kinase-associated neurodegeneration	DOID:3981	1.8	Q9H999
JensenLab Text Mining	Estrogen excess	DOID:14336	1.9	Q9HA47
JensenLab Text Mining	Kabuki syndrome	DOID:0060473	1.5	Q9HA47
JensenLab Experiment DistiLD	Type 2 diabetes mellitus	DOID:9352	2	Q9HA64
JensenLab Experiment DistiLD	Epilepsy	DOID:1826	1	Q9HAR2
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9HAR2
JensenLab Experiment DistiLD	Schizophrenia	DOID:5419	1	Q9HAR2
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	2.5	Q9HAR2
JensenLab Text Mining	Sialuria	DOID:3659	1.8	Q9HAR2
JensenLab Text Mining	Argentine hemorrhagic fever	DOID:0050194	1.7	Q9HAR2
JensenLab Text Mining	Cancer	DOID:162	1.6	Q9HAR2
JensenLab Text Mining	Brain ischemia	DOID:2316	1.8	Q9HB14
JensenLab Experiment DistiLD	Acquired metabolic disease	DOID:0060158	2	Q9HB89
JensenLab Knowledge GHR	Charcot-Marie-Tooth disease	DOID:10595	5	Q9HBA0
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q9HBA0
JensenLab Knowledge UniProtKB-KW	Neuropathy	DOID:870	4	Q9HBA0
JensenLab Text Mining	Muscular atrophy	DOID:767	2	Q9HBA0
JensenLab Text Mining	Dentin sensitivity	DOID:698	1.9	Q9HBA0
JensenLab Text Mining	Bone disease	DOID:0080001	1.7	Q9HBA0
JensenLab Text Mining	Polycystic kidney disease	DOID:898	1.6	Q9HBA0
JensenLab Text Mining	Hypertension	DOID:10763	1.6	Q9HBA0
JensenLab Text Mining	Neuroendocrine carcinoma	DOID:1800	1.5	Q9HBU6
JensenLab Text Mining	Cancer	DOID:162	1.6	Q9HBW0
JensenLab Text Mining	Tympanosclerosis	DOID:1214	1.8	Q9HBW9
JensenLab Text Mining	Chronic purulent otitis media	DOID:14247	1.6	Q9HBW9
JensenLab Text Mining	Cannabis dependence	DOID:1849	1.6	Q9HBW9
JensenLab Knowledge UniProtKB-KW	Cancer	DOID:162	4	Q9HBX8
JensenLab Experiment DistiLD	Breast cancer	DOID:1612	2	Q9HBX8
JensenLab Text Mining	Cryptorchidism	DOID:11383	1.9	Q9HBX9
JensenLab Text Mining	Shwachman-Diamond syndrome	DOID:0060479	1.6	Q9HBY8
JensenLab Text Mining	Exocrine pancreatic insufficiency	DOID:13316	1.5	Q9HBY8
JensenLab Experiment DistiLD	Gastrointestinal system disease	DOID:77	2	Q9HC97
JensenLab Experiment DistiLD	Ulcerative colitis	DOID:8577	2	Q9HC97
JensenLab Experiment DistiLD	Crohn's disease	DOID:8778	2	Q9HC97
JensenLab Text Mining	VACTERL association	DOID:14679	1.6	Q9HC97
JensenLab Text Mining	Cholecystolithiasis	DOID:11151	1.5	Q9HC97
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9HCF6
JensenLab Experiment DistiLD	Lipid metabolism disorder	DOID:3146	1	Q9HCF6
JensenLab Text Mining	Dentin sensitivity	DOID:698	2.2	Q9HCF6
JensenLab Text Mining	Ohtahara syndrome	DOID:0050709	2.4	Q9HCP0
JensenLab Experiment DistiLD	Cardiovascular system disease	DOID:1287	2	Q9HCU4
JensenLab Experiment DistiLD	Neurodegenerative disease	DOID:1289	2	Q9HCU4
JensenLab Experiment DistiLD	Vascular disease	DOID:178	1	Q9HCU4
JensenLab Experiment DistiLD	Atherosclerosis	DOID:1936	2	Q9HCU4
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9HCU4
JensenLab Experiment DistiLD	Lipid metabolism disorder	DOID:3146	2	Q9HCU4
JensenLab Experiment DistiLD	Myocardial infarction	DOID:5844	2	Q9HCU4
JensenLab Text Mining	Coronary artery disease	DOID:3393	1.7	Q9HCU4
JensenLab Text Mining	Joubert syndrome	DOID:0050777	1.5	Q9HCU4
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9HCX4
JensenLab Text Mining	Lung cancer	DOID:1324	1.6	Q9HCX4
JensenLab Experiment DistiLD	Celiac disease	DOID:10608	1	Q9NPA1
JensenLab Text Mining	Photosensitive epilepsy	DOID:0060281	2	Q9NPB9
JensenLab Text Mining	Asthma	DOID:2841	1.9	Q9NPC1
JensenLab Text Mining	Trichomoniasis	DOID:1947	1.6	Q9NPC1
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q9NPC2
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NPC2
JensenLab Text Mining	Birk-Barel syndrome	DOID:0050675	3	Q9NPC2
JensenLab Text Mining	Conn's syndrome	DOID:12028	1.8	Q9NPC2
JensenLab Text Mining	Hyperaldosteronism	DOID:446	1.8	Q9NPC2
JensenLab Experiment DistiLD	Type 2 diabetes mellitus	DOID:9352	2	Q9NPG1
JensenLab Text Mining	Schizophrenia	DOID:5419	1.8	Q9NPG1
JensenLab Text Mining	substance-induced psychosis	DOID:8646	1.7	Q9NPG1
JensenLab Text Mining	EAST syndrome	DOID:0060484	3.4	Q9NPI9
JensenLab Text Mining	Body dysmorphic disorder	DOID:0060163	1.7	Q9NPI9
JensenLab Text Mining	Schnyder corneal dystrophy	DOID:0060456	1.6	Q9NPI9
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NQ90
JensenLab Experiment DistiLD	Panic disorder	DOID:594	2	Q9NQ90
JensenLab Text Mining	Tracheomalacia	DOID:0060313	1.6	Q9NQ90
JensenLab Text Mining	Meningocele	DOID:1088	1.5	Q9NQ90
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NQA5
JensenLab Text Mining	Hypervitaminosis D	DOID:9971	2.5	Q9NQA5
JensenLab Text Mining	Rickets	DOID:10609	1.7	Q9NQA5
JensenLab Text Mining	Kidney disease	DOID:557	1.7	Q9NQA5
JensenLab Text Mining	Hypercalcemia	DOID:12678	1.6	Q9NQA5
JensenLab Text Mining	Hyperparathyroidism	DOID:13543	1.5	Q9NQA5
JensenLab Text Mining	La Crosse encephalitis	DOID:0050118	1.8	Q9NQU5
JensenLab Text Mining	Prostate cancer	DOID:10283	1.7	Q9NQU5
JensenLab Knowledge GHR	Achromatopsia	DOID:13911	5	Q9NQW8
JensenLab Knowledge UniProtKB-KW	Macular degeneration	DOID:4448	4	Q9NQW8
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NQW8
JensenLab Text Mining	Blindness	DOID:1432	3.2	Q9NQW8
JensenLab Text Mining	Cone dystrophy	DOID:0050795	2.7	Q9NQW8
JensenLab Text Mining	Fundus dystrophy	DOID:8501	2.3	Q9NQW8
JensenLab Text Mining	Retinal degeneration	DOID:8466	2	Q9NQW8
JensenLab Text Mining	Night blindness	DOID:8499	1.9	Q9NQW8
JensenLab Text Mining	Congenital nystagmus	DOID:9649	1.8	Q9NQW8
JensenLab Text Mining	Leber congenital amaurosis	DOID:14791	1.6	Q9NQW8
JensenLab Text Mining	Down syndrome	DOID:14250	2	Q9NR20
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NR82
JensenLab Experiment DistiLD	Refractive error	DOID:9835	2	Q9NR82
JensenLab Text Mining	Epilepsy	DOID:1826	2.1	Q9NR82
JensenLab Text Mining	Long QT syndrome	DOID:2843	1.7	Q9NR82
JensenLab Text Mining	Hypermobility syndrome	DOID:13781	1.6	Q9NR82
JensenLab Text Mining	Myopia	DOID:11830	1.6	Q9NR82
JensenLab Text Mining	Lymphopenia	DOID:614	1.8	Q9NRA0
JensenLab Text Mining	Multiple sclerosis	DOID:2377	1.7	Q9NRA0
JensenLab Text Mining	Cancer	DOID:162	1.7	Q9NRA0
JensenLab Text Mining	Cancer	DOID:162	1.8	Q9NRM7
JensenLab Text Mining	Intracranial abscess	DOID:10095	1.7	Q9NRM7
JensenLab Text Mining	Coronary artery disease	DOID:3393	1.6	Q9NRM7
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	1.6	Q9NRM7
JensenLab Text Mining	Cholinergic urticaria	DOID:14443	1.6	Q9NRM7
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q9NRP7
JensenLab Experiment DistiLD	Amyotrophic lateral sclerosis	DOID:332	1	Q9NRP7
